match_id,account_id,hero_id,kills,deaths,assists,last_hits,xp_per_min,gold_per_min,team_id
6806097565,16497807,5,2,7,19,94,502,315,8599101
6806097974,125995177,51,1,4,19,43,411,255,8131728
6806097974,131303632,22,6,0,19,229,672,510,8131728
6806097974,138177198,136,13,2,18,126,575,435,8131728
6806097974,105045291,128,2,2,23,122,474,354,8131728
6806097974,191290281,10,12,1,7,392,851,725,8131728
6806097974,898754153,41,3,4,2,330,738,563,15
6806097974,173978074,52,2,6,3,255,484,466,15
6806097974,118134220,92,0,5,3,199,410,393,15
6806097974,157475523,19,1,9,1,73,293,255,15
6806097974,111114687,31,0,10,2,25,258,180,15
6806047119,206642367,70,14,6,5,347,630,539,6209804
6806047119,106863163,39,7,2,11,474,718,614,6209804
6806047119,139876032,86,0,10,17,78,445,287,6209804
6806047119,94738847,96,1,8,17,267,539,414,6209804
6806047119,94296097,66,2,9,14,164,438,333,6209804
6806047119,54580962,33,1,8,23,229,393,450,2163
6806047119,73562326,97,5,5,20,230,626,419,2163
6806047119,152962063,11,17,3,12,522,733,710,2163
6806047119,77490514,100,3,5,23,111,602,341,2163
6806047119,72312627,93,9,3,19,432,699,578,2163
6806047605,91730177,66,0,6,16,82,466,309,8599101
6806047605,116934015,11,8,8,9,370,689,669,8599101
6806047605,97590558,38,2,7,18,302,689,509,8599101
6806047605,190826739,74,7,3,12,274,676,534,8599101
6806047605,16497807,100,5,8,12,76,582,324,8599101
6806047605,117421467,75,9,4,14,75,379,312,8721219
6806047605,195108598,120,7,4,14,302,632,501,8721219
6806047605,159020918,137,3,10,16,94,400,255,8721219
6806047605,106305042,22,10,2,13,354,730,595,8721219
6806047605,177411785,63,3,2,15,367,681,544,8721219
6806047579,125995177,112,4,8,6,45,286,248,8131728
6806047579,131303632,23,2,3,10,376,645,564,8131728
6806047579,138177198,78,6,3,15,173,463,376,8131728
6806047579,105045291,51,4,5,12,108,401,339,8131728
6806047579,191290281,11,7,3,7,475,713,707,8131728
6806047579,898754153,109,10,3,4,605,801,868,15
6806047579,173978074,22,6,5,9,277,728,550,15
6806047579,118134220,33,3,4,15,246,398,447,15
6806047579,157475523,19,3,6,10,123,479,333,15
6806047579,111114687,50,0,5,13,54,499,280,15
6806751717,125995177,85,1,20,10,36,247,210,8131728
6806751717,131303632,22,4,6,7,310,579,507,8131728
6806751717,138177198,63,1,6,10,264,552,439,8131728
6806751717,105045291,26,0,15,6,34,250,176,8131728
6806751717,191290281,18,5,7,2,425,786,607,8131728
6806751717,91730177,58,15,2,20,155,634,479,8599101
6806751717,116934015,10,8,2,15,502,869,779,8599101
6806751717,97590558,78,12,1,32,260,801,604,8599101
6806751717,190826739,120,12,4,27,308,749,571,8599101
6806751717,16497807,75,7,3,38,105,609,395,8599101
6806790160,898754153,46,2,4,1,566,888,724,15
6806790160,173978074,52,4,6,1,353,577,515,15
6806790160,118134220,129,0,10,4,215,392,369,15
6806790160,157475523,86,2,5,5,68,339,238,15
6806790160,111114687,66,1,4,3,122,254,306,15
6806790160,86799300,97,0,4,15,111,468,336,7390454
6806790160,221666230,120,7,3,18,361,789,622,7390454
6806790160,87063175,43,11,0,14,287,799,592,7390454
6806790160,108452107,54,7,0,10,364,762,618,7390454
6806790160,86726887,9,4,2,13,178,551,409,7390454
6806767627,392565237,35,9,3,5,1058,750,970,7732977
6806767627,100594231,66,2,4,17,104,339,256,7732977
6806767627,324277900,106,8,3,9,946,818,886,7732977
6806767627,156328257,136,4,6,13,256,536,368,7732977
6806767627,155494381,88,0,8,16,43,448,204,7732977
6806767627,206642367,80,2,3,13,645,669,623,6209804
6806767627,106863163,52,13,3,4,703,757,777,6209804
6806767627,94738847,77,3,2,12,479,559,560,6209804
6806767627,139876032,19,4,8,13,163,495,354,6209804
6806767627,94296097,31,1,7,18,66,441,323,6209804
6807716914,38628747,119,1,7,0,40,225,205,8260983
6807716914,238239590,19,0,3,2,123,420,349,8260983
6807716914,126212866,129,0,6,1,108,374,315,8260983
6807716914,145550466,51,0,6,2,9,198,142,8260983
6807716914,97658618,11,2,5,0,210,402,465,8260983
6807716914,148215639,6,3,0,10,225,636,633,6209166
6807716914,129958758,92,9,0,8,137,508,499,6209166
6807716914,207829314,136,6,1,13,47,438,334,6209166
6807716914,107803494,13,5,1,9,156,551,490,6209166
6807716914,183378746,18,4,1,8,12,344,259,6209166
6807718331,87278757,58,11,8,14,230,685,494,1838315
6807718331,111030315,107,4,7,23,108,692,367,1838315
6807718331,127617979,47,2,8,11,302,604,484,1838315
6807718331,86725175,137,7,6,12,417,850,646,1838315
6807718331,121769650,35,11,4,14,419,778,697,1838315
6807718331,100471531,33,2,8,18,291,508,432,350190
6807718331,102099826,19,3,11,19,154,524,328,350190
6807718331,164532005,39,12,2,14,428,694,619,350190
6807718331,132309493,4,14,4,12,466,725,638,350190
6807718331,148526973,5,2,10,21,84,415,268,350190
6807722622,155332459,5,2,13,6,116,307,221,7391077
6807722622,408729743,104,0,8,5,327,470,341,7391077
6807722622,352545711,129,3,5,5,303,577,418,7391077
6807722622,117089283,68,0,10,11,35,266,202,7391077
6807722622,339235645,18,10,9,3,412,745,629,7391077
6807722622,127565532,64,9,4,25,57,631,372,8605863
6807722622,96803083,113,6,4,19,436,834,817,8605863
6807722622,331855530,52,14,3,16,392,743,657,8605863
6807722622,140288368,61,9,0,24,270,846,543,8605863
6807722622,196878136,136,7,4,23,84,608,341,8605863
6807721747,113331514,30,2,12,5,42,272,231,7119388
6807721747,321580662,109,1,3,4,498,549,685,7119388
6807721747,431770905,74,3,2,4,339,592,606,7119388
6807721747,256156323,88,1,9,4,44,303,212,7119388
6807721747,302214028,38,3,5,4,246,512,413,7119388
6807721747,375507918,69,10,2,12,303,857,885,8597976
6807721747,301750126,46,10,0,7,382,756,710,8597976
6807721747,87012746,92,4,2,12,250,535,493,8597976
6807721747,193815691,19,2,4,14,37,480,270,8597976
6807721747,143278997,85,4,2,17,42,465,309,8597976
6807714693,292921272,128,12,0,10,221,624,538,8254400
6807714693,153836240,137,7,1,20,290,727,586,8254400
6807714693,119631156,75,3,4,21,66,507,305,8254400
6807714693,164685175,18,7,4,10,574,904,874,8254400
6807714693,157989498,19,6,3,17,54,406,312,8254400
6807714693,10366616,111,1,12,8,23,262,204,8291895
6807714693,100058342,109,2,4,3,443,528,627,8291895
6807714693,94786276,106,5,6,4,254,591,496,8291895
6807714693,86698277,33,2,6,8,230,390,442,8291895
6807714693,103735745,7,2,7,7,96,375,291,8291895
6807805121,54580962,128,2,7,21,214,490,366,2163
6807805121,73562326,43,13,5,17,503,784,563,2163
6807805121,152962063,11,12,2,12,774,798,752,2163
6807805121,77490514,71,4,11,32,382,684,495,2163
6807805121,72312627,14,11,9,22,507,783,573,2163
6807805121,86745912,18,12,9,7,820,859,826,39
6807805121,154715080,39,7,3,19,531,839,594,39
6807805121,124801257,61,8,4,21,481,756,581,39
6807805121,94155156,85,1,13,25,75,408,291,39
6807805121,25907144,123,6,14,16,82,455,285,39
6807837834,898754153,11,4,2,5,272,748,676,15
6807837834,173978074,120,12,0,12,161,751,581,15
6807837834,118134220,40,9,2,11,171,493,537,15
6807837834,157475523,88,3,2,21,27,488,307,15
6807837834,111114687,85,5,3,14,44,415,353,15
6807837834,183719386,15,2,9,3,170,489,410,2586976
6807837834,167976729,41,1,6,6,172,535,441,2586976
6807837834,93618577,97,1,5,6,170,448,389,2586976
6807837834,90125566,45,2,9,3,38,230,197,2586976
6807837834,401792574,103,2,6,5,40,230,213,2586976
6807826416,100594231,31,3,6,7,28,301,263,7732977
6807826416,155494381,19,1,9,7,56,330,236,7732977
6807826416,324277900,65,6,5,6,200,485,454,7732977
6807826416,156328257,33,1,7,7,168,395,368,7732977
6807826416,392565237,44,2,3,4,279,609,545,7732977
6807826416,91730177,136,3,3,19,50,440,307,8599101
6807826416,116934015,11,10,2,8,306,736,717,8599101
6807826416,97590558,38,6,2,17,247,663,533,8599101
6807826416,190826739,120,4,4,22,205,660,509,8599101
6807826416,16497807,86,7,2,19,77,534,375,8599101
6807818563,125995177,43,2,8,6,53,322,267,8131728
6807818563,131303632,23,9,5,3,621,853,726,8131728
6807818563,138177198,136,3,8,8,236,507,381,8131728
6807818563,105045291,128,2,6,13,127,386,300,8131728
6807818563,191290281,14,12,7,8,458,985,657,8131728
6807818563,117421467,85,6,5,14,130,672,413,8721219
6807818563,195108598,38,6,5,20,320,767,592,8721219
6807818563,159020918,27,1,11,12,58,466,299,8721219
6807818563,106305042,120,8,5,17,365,844,643,8721219
6807818563,177411785,53,13,4,12,534,886,809,8721219
6807776673,100471531,33,8,2,23,241,703,503,350190
6807776673,102099826,100,13,8,18,66,650,345,350190
6807776673,164532005,120,10,3,28,391,775,676,350190
6807776673,132309493,109,8,0,31,537,771,778,350190
6807776673,148526973,85,8,6,32,78,565,363,350190
6807776673,87278757,58,2,15,7,231,412,368,1838315
6807776673,111030315,107,2,12,15,79,412,273,1838315
6807776673,127617979,10,7,4,1,534,731,662,1838315
6807776673,86725175,52,3,11,6,350,614,477,1838315
6807776673,121769650,22,5,6,9,366,643,561,1838315
6807772726,375507918,6,6,4,6,395,717,581,8597976
6807772726,301750126,39,9,4,4,352,668,543,8597976
6807772726,87012746,33,3,3,10,233,330,406,8597976
6807772726,193815691,136,1,8,15,92,364,236,8597976
6807772726,143278997,100,4,9,12,36,286,236,8597976
6807772726,113331514,85,3,7,16,35,426,269,7119388
6807772726,321580662,72,10,3,10,610,846,888,7119388
6807772726,431770905,11,10,3,5,425,806,651,7119388
6807772726,256156323,20,0,8,23,36,556,277,7119388
6807772726,302214028,129,5,3,14,285,673,551,7119388
6807772753,155332459,123,2,6,11,38,337,221,7391077
6807772753,408729743,136,7,5,5,169,516,395,7391077
6807772753,352545711,22,4,5,4,286,614,530,7391077
6807772753,117089283,85,1,7,11,19,268,187,7391077
6807772753,339235645,48,3,4,9,474,766,656,7391077
6807772753,127565532,68,3,6,12,47,414,286,8605863
6807772753,96803083,113,17,1,4,487,885,906,8605863
6807772753,331855530,52,3,4,17,537,871,711,8605863
6807772753,140288368,89,3,2,18,329,583,532,8605863
6807772753,196878136,88,1,4,13,61,480,289,8605863
6807768064,292921272,128,11,4,6,167,481,461,8254400
6807768064,153836240,108,6,6,9,209,573,509,8254400
6807768064,164685175,81,3,5,4,324,589,600,8254400
6807768064,119631156,136,3,9,15,37,473,271,8254400
6807768064,157989498,135,2,6,17,87,397,317,8254400
6807768064,10366616,5,5,9,14,61,472,315,8291895
6807768064,100058342,89,3,2,11,461,641,750,8291895
6807768064,94786276,19,5,6,9,192,669,480,8291895
6807768064,86698277,69,12,2,10,282,954,822,8291895
6807768064,103735745,123,4,6,18,92,555,357,8291895
6807758884,148215639,6,9,0,11,419,763,721,6209166
6807758884,207829314,128,5,4,13,82,454,302,6209166
6807758884,129958758,78,3,2,14,177,525,404,6209166
6807758884,107803494,52,5,4,7,340,815,660,6209166
6807758884,183378746,18,1,4,19,29,397,255,6209166
6807758884,38628747,86,1,6,7,97,406,253,8260983
6807758884,238239590,11,7,3,2,449,741,617,8260983
6807758884,126212866,38,1,6,5,267,418,436,8260983
6807758884,145550466,68,1,4,11,35,273,221,8260983
6807758884,97658618,14,4,5,6,312,603,469,8260983
6807900926,86799300,85,1,3,1,49,247,205,7390454
6807900926,221666230,126,5,7,2,91,395,343,7390454
6807900926,87063175,69,0,9,2,85,273,412,7390454
6807900926,108452107,11,1,3,2,210,510,451,7390454
6807900926,86726887,86,0,2,6,37,284,189,7390454
6807900926,206642367,80,11,0,8,195,646,656,6209804
6807900926,106863163,52,8,1,4,184,635,604,6209804
6807900926,94738847,92,2,0,10,125,512,469,6209804
6807900926,139876032,19,2,5,13,26,329,287,6209804
6807900926,94296097,31,1,1,18,35,378,320,6209804
6807892967,100594231,85,1,2,11,27,330,286,7732977
6807892967,155494381,123,2,1,21,77,554,351,7732977
6807892967,324277900,19,11,1,12,193,704,581,7732977
6807892967,156328257,129,10,1,13,191,599,578,7732977
6807892967,392565237,14,7,1,9,267,768,668,7732977
6807892967,91730177,58,1,8,3,78,247,250,8599101
6807892967,116934015,41,0,4,5,189,484,440,8599101
6807892967,97590558,78,1,8,3,95,307,269,8599101
6807892967,190826739,17,4,6,1,187,426,405,8599101
6807892967,16497807,136,0,5,3,83,299,259,8599101
6807886590,898754153,53,7,0,9,377,872,867,15
6807886590,173978074,120,7,0,13,184,591,530,15
6807886590,118134220,43,8,1,10,138,511,469,15
6807886590,157475523,137,2,1,15,150,569,417,15
6807886590,111114687,50,2,2,13,40,346,306,15
6807886590,183719386,29,1,4,1,179,416,375,2586976
6807886590,93618577,74,1,2,2,197,468,459,2586976
6807886590,167976729,11,1,4,2,280,563,535,2586976
6807886590,90125566,19,0,9,3,10,246,141,2586976
6807886590,401792574,111,1,8,4,29,255,195,2586976
6807886186,86745912,41,2,5,7,137,420,418,39
6807886186,154715080,25,4,3,3,190,621,535,39
6807886186,124801257,77,1,1,3,155,425,433,39
6807886186,94155156,58,2,6,6,47,256,233,39
6807886186,25907144,9,3,5,3,42,331,269,39
6807886186,54580962,5,3,4,9,32,307,323,2163
6807886186,73562326,33,3,3,9,114,439,427,2163
6807886186,152962063,52,7,1,5,266,781,746,2163
6807886186,77490514,19,5,4,10,52,428,356,2163
6807886186,72312627,80,2,1,10,183,676,603,2163
6807880611,125995177,102,1,4,12,25,371,269,8131728
6807880611,131303632,59,5,6,8,182,538,467,8131728
6807880611,138177198,120,3,5,10,171,599,447,8131728
6807880611,105045291,9,1,6,12,63,378,300,8131728
6807880611,191290281,11,10,3,7,310,734,739,8131728
6807880611,117421467,75,5,4,11,62,426,312,8721219
6807880611,195108598,137,5,4,6,201,467,433,8721219
6807880611,159020918,58,0,7,9,120,381,311,8721219
6807880611,106305042,39,10,1,5,222,701,539,8721219
6807880611,177411785,70,4,4,3,197,493,427,8721219
6807826682,86799300,31,2,9,10,69,351,261,7390454
6807826682,221666230,52,7,5,3,467,814,624,7390454
6807826682,87063175,96,2,6,6,198,488,342,7390454
6807826682,108452107,93,3,6,9,262,559,387,7390454
6807826682,86726887,71,6,8,11,63,378,283,7390454
6807826682,206642367,6,11,3,17,378,774,679,6209804
6807826682,106863163,65,7,4,15,242,682,498,6209804
6807826682,94738847,43,8,2,16,213,758,496,6209804
6807826682,139876032,136,5,7,19,88,601,350,6209804
6807826682,94296097,87,3,4,21,46,438,285,6209804
6807935361,375507918,80,9,6,2,433,517,589,8597976
6807935361,301750126,120,5,6,6,411,585,542,8597976
6807935361,87012746,55,2,6,11,252,393,360,8597976
6807935361,193815691,121,2,10,17,141,336,321,8597976
6807935361,143278997,51,4,15,9,39,324,236,8597976
6807935361,10366616,75,6,7,29,125,606,363,8291895
6807935361,100058342,89,8,2,17,856,649,947,8291895
6807935361,94786276,23,13,4,22,417,731,616,8291895
6807935361,86698277,69,14,4,16,487,768,849,8291895
6807935361,103735745,123,2,5,27,101,544,311,8291895
6807938213,148215639,80,8,5,7,337,583,532,6209166
6807938213,129958758,129,6,2,14,355,590,446,6209166
6807938213,107803494,11,2,5,13,418,592,536,6209166
6807938213,207829314,128,2,6,12,121,439,260,6209166
6807938213,183378746,57,2,7,10,52,329,261,6209166
6807938213,127565532,75,5,5,15,77,491,341,8605863
6807938213,96803083,65,4,1,17,386,765,599,8605863
6807938213,331855530,10,13,0,9,497,819,738,8605863
6807938213,140288368,61,3,7,18,248,648,474,8605863
6807938213,196878136,88,0,7,18,31,442,246,8605863
6807946326,38628747,7,2,15,9,65,348,264,8260983
6807946326,238239590,39,6,5,5,281,712,531,8260983
6807946326,126212866,92,2,9,6,176,500,351,8260983
6807946326,145550466,66,1,3,8,64,311,245,8260983
6807946326,97658618,6,3,5,3,336,588,569,8260983
6807946326,87278757,5,4,5,22,102,506,369,1838315
6807946326,111030315,88,2,2,20,26,588,287,1838315
6807946326,127617979,11,11,1,13,348,886,681,1838315
6807946326,121769650,35,8,2,12,409,822,734,1838315
6807946326,86725175,135,12,4,14,264,830,586,1838315
6807939991,292921272,65,6,2,6,230,569,466,8254400
6807939991,157989498,7,0,11,8,55,296,244,8254400
6807939991,164685175,8,2,6,5,311,586,540,8254400
6807939991,119631156,85,4,8,7,44,355,304,8254400
6807939991,153836240,25,6,8,5,304,606,539,8254400
6807939991,100471531,136,7,5,15,146,634,465,350190
6807939991,102099826,123,9,1,19,91,743,422,350190
6807939991,164532005,120,11,4,11,259,803,624,350190
6807939991,132309493,54,6,0,10,289,718,633,350190
6807939991,148526973,58,2,8,15,165,443,419,350190
6807936112,155332459,88,2,6,32,23,653,325,7391077
6807936112,408729743,33,15,4,20,241,631,625,7391077
6807936112,352545711,17,16,3,15,209,785,606,7391077
6807936112,117089283,3,2,2,11,21,437,278,7391077
6807936112,339235645,41,7,2,10,335,886,716,7391077
6807936112,113331514,85,1,10,10,33,280,247,7119388
6807936112,321580662,6,1,9,8,270,544,461,7119388
6807936112,431770905,120,5,7,8,266,629,500,7119388
6807936112,256156323,136,4,12,12,27,355,222,7119388
6807936112,302214028,60,5,6,5,165,496,407,7119388
6808011785,292921272,120,0,3,4,214,494,455,8254400
6808011785,157989498,27,0,9,1,45,230,212,8254400
6808011785,119631156,136,2,8,3,27,268,214,8254400
6808011785,164685175,94,1,5,3,280,584,524,8254400
6808011785,153836240,23,2,6,3,185,429,409,8254400
6808011785,100471531,29,4,2,17,195,719,558,350190
6808011785,102099826,19,3,2,19,52,518,335,350190
6808011785,164532005,13,7,0,14,202,669,578,350190
6808011785,132309493,46,12,0,9,312,828,773,350190
6808011785,148526973,31,5,2,15,36,440,359,350190
6808042242,10366616,5,2,8,20,70,472,329,8291895
6808042242,100058342,81,14,3,14,344,696,649,8291895
6808042242,94786276,120,11,2,17,280,807,572,8291895
6808042242,86698277,92,6,4,22,275,715,555,8291895
6808042242,103735745,51,5,7,22,119,535,413,8291895
6808042242,375507918,10,8,5,5,453,610,615,8597976
6808042242,301750126,106,5,5,12,313,635,509,8597976
6808042242,87012746,78,0,9,16,183,453,355,8597976
6808042242,193815691,136,3,11,14,94,434,263,8597976
6808042242,143278997,75,7,8,10,49,327,266,8597976
6808030636,87278757,5,1,6,28,146,594,349,1838315
6808030636,111030315,88,2,6,25,50,601,334,1838315
6808030636,86725175,9,8,2,16,328,817,595,1838315
6808030636,127617979,135,15,2,21,401,855,681,1838315
6808030636,121769650,11,13,3,12,438,855,747,1838315
6808030636,38628747,114,0,9,17,46,530,234,8260983
6808030636,238239590,35,4,9,9,284,489,466,8260983
6808030636,126212866,61,4,9,12,221,507,415,8260983
6808030636,145550466,66,0,7,13,66,298,228,8260983
6808030636,97658618,10,11,5,4,376,772,625,8260983
6808028757,127565532,75,0,6,4,24,163,174,8605863
6808028757,96803083,34,4,4,2,196,585,437,8605863
6808028757,331855530,94,1,4,3,277,519,482,8605863
6808028757,140288368,61,1,3,4,139,348,333,8605863
6808028757,196878136,18,1,6,5,35,246,226,8605863
6808028757,148215639,11,9,1,7,330,741,713,6209166
6808028757,107803494,14,7,1,11,282,716,561,6209166
6808028757,129958758,97,3,0,14,235,603,466,6209166
6808028757,207829314,51,3,4,15,77,428,336,6209166
6808028757,183378746,57,1,1,8,36,417,275,6209166
6808012161,155332459,136,4,5,15,106,423,304,7391077
6808012161,408729743,29,7,6,9,215,521,410,7391077
6808012161,352545711,65,6,5,11,404,833,623,7391077
6808012161,117089283,5,3,9,13,32,303,216,7391077
6808012161,339235645,23,7,4,6,428,687,622,7391077
6808012161,113331514,64,5,10,18,44,523,316,7119388
6808012161,321580662,95,4,1,14,405,885,693,7119388
6808012161,431770905,120,14,2,12,342,948,694,7119388
6808012161,256156323,19,4,9,18,70,478,338,7119388
6808012161,302214028,33,1,5,18,226,654,479,7119388
6808373109,155332459,136,5,4,18,55,592,334,7391077
6808373109,408729743,135,10,4,21,240,828,557,7391077
6808373109,352545711,106,15,2,15,284,882,666,7391077
6808373109,117089283,50,1,4,20,38,379,271,7391077
6808373109,339235645,14,9,1,13,348,871,698,7391077
6808373109,375507918,11,1,7,5,287,500,474,8597976
6808373109,301750126,120,9,7,6,210,629,465,8597976
6808373109,87012746,43,4,6,8,179,548,376,8597976
6808373109,193815691,7,1,8,11,46,356,226,8597976
6808373109,143278997,85,0,12,11,20,235,214,8597976
6808272936,155332459,88,5,8,23,76,460,334,7391077
6808272936,408729743,33,6,2,22,246,664,536,7391077
6808272936,352545711,19,12,2,15,231,680,591,7391077
6808272936,117089283,85,4,2,23,41,521,366,7391077
6808272936,339235645,14,17,2,9,313,892,678,7391077
6808272936,375507918,70,4,6,5,371,670,558,8597976
6808272936,301750126,126,4,3,9,284,696,487,8597976
6808272936,87012746,92,2,12,8,169,344,358,8597976
6808272936,193815691,86,3,9,7,60,399,287,8597976
6808272936,143278997,51,1,14,9,32,214,213,8597976
6808348917,292921272,97,0,3,4,99,423,316,8254400
6808348917,119631156,31,1,7,3,15,247,181,8254400
6808348917,164685175,18,3,5,2,191,491,495,8254400
6808348917,157989498,19,1,3,3,47,336,246,8254400
6808348917,153836240,120,2,5,4,126,422,384,8254400
6808348917,148215639,48,4,0,10,246,778,698,6209166
6808348917,207829314,136,3,4,7,41,437,293,6209166
6808348917,129958758,92,9,0,6,157,643,563,6209166
6808348917,107803494,13,5,1,5,166,660,547,6209166
6808348917,183378746,3,2,2,13,17,407,270,6209166
6808292501,113331514,3,0,9,17,32,377,213,7119388
6808292501,321580662,6,9,7,8,659,768,866,7119388
6808292501,431770905,25,9,5,2,513,703,696,7119388
6808292501,256156323,136,1,12,13,57,433,243,7119388
6808292501,302214028,28,4,12,5,339,634,487,7119388
6808292501,38628747,5,5,7,23,49,540,297,8260983
6808292501,238239590,11,11,3,16,491,780,698,8260983
6808292501,126212866,135,14,5,19,353,724,600,8260983
6808292501,145550466,85,3,6,24,26,609,318,8260983
6808292501,97658618,89,11,2,17,657,722,922,8260983
6808330940,10366616,5,2,2,23,46,546,302,8291895
6808330940,100058342,81,16,2,3,267,663,662,8291895
6808330940,94786276,76,5,0,13,194,721,548,8291895
6808330940,86698277,29,3,1,19,255,746,599,8291895
6808330940,103735745,19,1,7,18,46,456,319,8291895
6808330940,87278757,30,4,6,4,81,360,287,1838315
6808330940,111030315,136,1,9,6,41,315,234,1838315
6808330940,127617979,10,1,4,3,242,538,455,1838315
6808330940,121769650,65,3,6,4,213,556,454,1838315
6808330940,86725175,69,3,3,5,207,542,586,1838315
6808300252,127565532,87,4,7,26,18,569,331,8605863
6808300252,96803083,113,6,6,19,338,753,703,8605863
6808300252,331855530,80,12,1,12,441,892,757,8605863
6808300252,140288368,85,6,5,20,189,755,470,8605863
6808300252,196878136,136,10,4,14,85,739,389,8605863
6808300252,100471531,53,10,9,7,321,808,610,350190
6808300252,102099826,88,2,8,10,29,433,220,350190
